names,image_paths,notation_paths,classes
NoLabel-20_20191216_050534.bmp,NoLabel\NoLabel-20_20191216_050534.bmp,,[1 0]
NoLabel-20_20191216_050628.bmp,NoLabel\NoLabel-20_20191216_050628.bmp,,[1 0]
NoLabel-20_20191216_050634.bmp,NoLabel\NoLabel-20_20191216_050634.bmp,,[1 0]
NoLabel-20_20191216_050659.bmp,NoLabel\NoLabel-20_20191216_050659.bmp,,[1 0]
NoLabel-20_20191216_050703.bmp,NoLabel\NoLabel-20_20191216_050703.bmp,,[1 0]
NoLabel-20_20191216_050715.bmp,NoLabel\NoLabel-20_20191216_050715.bmp,,[1 0]
NoLabel-20_20191216_050725.bmp,NoLabel\NoLabel-20_20191216_050725.bmp,,[1 0]
NoLabel-20_20191216_050739.bmp,NoLabel\NoLabel-20_20191216_050739.bmp,,[1 0]
NoLabel-20_20191216_051010.bmp,NoLabel\NoLabel-20_20191216_051010.bmp,,[1 0]
NoLabel-20_20191216_051014.bmp,NoLabel\NoLabel-20_20191216_051014.bmp,,[1 0]
NoLabel-20_20191216_051025.bmp,NoLabel\NoLabel-20_20191216_051025.bmp,,[1 0]
NoLabel-20_20191216_051041.bmp,NoLabel\NoLabel-20_20191216_051041.bmp,,[1 0]
NoLabel-20_20191216_051052.bmp,NoLabel\NoLabel-20_20191216_051052.bmp,,[1 0]
NoLabel-20_20191216_051114.bmp,NoLabel\NoLabel-20_20191216_051114.bmp,,[1 0]
NoLabel-20_20191216_051139.bmp,NoLabel\NoLabel-20_20191216_051139.bmp,,[1 0]
NoLabel-20_20191216_051144.bmp,NoLabel\NoLabel-20_20191216_051144.bmp,,[1 0]
NoLabel-20_20191216_051301.bmp,NoLabel\NoLabel-20_20191216_051301.bmp,,[1 0]
NoLabel-20_20191216_051325.bmp,NoLabel\NoLabel-20_20191216_051325.bmp,,[1 0]
NoLabel-20_20191216_051345.bmp,NoLabel\NoLabel-20_20191216_051345.bmp,,[1 0]
NoLabel-20_20191216_051402.bmp,NoLabel\NoLabel-20_20191216_051402.bmp,,[1 0]
NoLabel-20_20191216_051412.bmp,NoLabel\NoLabel-20_20191216_051412.bmp,,[1 0]
NoLabel-20_20191216_051455.bmp,NoLabel\NoLabel-20_20191216_051455.bmp,,[1 0]
NoLabel-20_20191216_051508.bmp,NoLabel\NoLabel-20_20191216_051508.bmp,,[1 0]
NoLabel-20_20191216_051519.bmp,NoLabel\NoLabel-20_20191216_051519.bmp,,[1 0]
NoLabel-20_20191216_051542.bmp,NoLabel\NoLabel-20_20191216_051542.bmp,,[1 0]
NoLabel-20_20191216_051610.bmp,NoLabel\NoLabel-20_20191216_051610.bmp,,[1 0]
NoLabel-20_20191216_051620.bmp,NoLabel\NoLabel-20_20191216_051620.bmp,,[1 0]
NoLabel-20_20191216_051624.bmp,NoLabel\NoLabel-20_20191216_051624.bmp,,[1 0]
NoLabel-20_20191216_051827.bmp,NoLabel\NoLabel-20_20191216_051827.bmp,,[1 0]
NoLabel-20_20191216_051833.bmp,NoLabel\NoLabel-20_20191216_051833.bmp,,[1 0]
NoLabel-20_20191216_051923.bmp,NoLabel\NoLabel-20_20191216_051923.bmp,,[1 0]
NoLabel-20_20191216_051930.bmp,NoLabel\NoLabel-20_20191216_051930.bmp,,[1 0]
NoLabel-20_20191216_051941.bmp,NoLabel\NoLabel-20_20191216_051941.bmp,,[1 0]
NoLabel-20_20191216_051953.bmp,NoLabel\NoLabel-20_20191216_051953.bmp,,[1 0]
NoLabel-20_20191216_052006.bmp,NoLabel\NoLabel-20_20191216_052006.bmp,,[1 0]
NoLabel-20_20191216_052017.bmp,NoLabel\NoLabel-20_20191216_052017.bmp,,[1 0]
NoLabel-20_20191216_052036.bmp,NoLabel\NoLabel-20_20191216_052036.bmp,,[1 0]
NoLabel-20_20191216_052040.bmp,NoLabel\NoLabel-20_20191216_052040.bmp,,[1 0]
NoLabel-20_20191216_052104.bmp,NoLabel\NoLabel-20_20191216_052104.bmp,,[1 0]
NoLabel-20_20191216_052108.bmp,NoLabel\NoLabel-20_20191216_052108.bmp,,[1 0]
NoLabel-20_20191216_052125.bmp,NoLabel\NoLabel-20_20191216_052125.bmp,,[1 0]
NoLabel-20_20191216_052139.bmp,NoLabel\NoLabel-20_20191216_052139.bmp,,[1 0]
NoLabel-20_20191216_052145.bmp,NoLabel\NoLabel-20_20191216_052145.bmp,,[1 0]
NoLabel-20_20191216_052158.bmp,NoLabel\NoLabel-20_20191216_052158.bmp,,[1 0]
NoLabel-20_20191216_052211.bmp,NoLabel\NoLabel-20_20191216_052211.bmp,,[1 0]
NoLabel-20_20191216_052219.bmp,NoLabel\NoLabel-20_20191216_052219.bmp,,[1 0]
NoLabel-20_20191216_052229.bmp,NoLabel\NoLabel-20_20191216_052229.bmp,,[1 0]
NoLabel-20_20191216_052253.bmp,NoLabel\NoLabel-20_20191216_052253.bmp,,[1 0]
NoLabel-20_20191216_052258.bmp,NoLabel\NoLabel-20_20191216_052258.bmp,,[1 0]
NoLabel-20_20191216_052420.bmp,NoLabel\NoLabel-20_20191216_052420.bmp,,[1 0]
NoLabel-20_20191216_052525.bmp,NoLabel\NoLabel-20_20191216_052525.bmp,,[1 0]
NoLabel-20_20191216_052530.bmp,NoLabel\NoLabel-20_20191216_052530.bmp,,[1 0]
NoLabel-20_20191216_052541.bmp,NoLabel\NoLabel-20_20191216_052541.bmp,,[1 0]
NoLabel-20_20191216_052557.bmp,NoLabel\NoLabel-20_20191216_052557.bmp,,[1 0]
NoLabel-20_20191216_052606.bmp,NoLabel\NoLabel-20_20191216_052606.bmp,,[1 0]
NoLabel-20_20191216_052617.bmp,NoLabel\NoLabel-20_20191216_052617.bmp,,[1 0]
NoLabel-20_20191216_052705.bmp,NoLabel\NoLabel-20_20191216_052705.bmp,,[1 0]
NoLabel-20_20191216_052732.bmp,NoLabel\NoLabel-20_20191216_052732.bmp,,[1 0]
NoLabel-20_20191216_052738.bmp,NoLabel\NoLabel-20_20191216_052738.bmp,,[1 0]
NoLabel-20_20191216_052837.bmp,NoLabel\NoLabel-20_20191216_052837.bmp,,[1 0]
NoLabel-20_20191216_052844.bmp,NoLabel\NoLabel-20_20191216_052844.bmp,,[1 0]
NoLabel-20_20191216_052853.bmp,NoLabel\NoLabel-20_20191216_052853.bmp,,[1 0]
NoLabel-20_20191216_052959.bmp,NoLabel\NoLabel-20_20191216_052959.bmp,,[1 0]
NoLabel-20_20191216_053013.bmp,NoLabel\NoLabel-20_20191216_053013.bmp,,[1 0]
NoLabel-20_20191216_053023.bmp,NoLabel\NoLabel-20_20191216_053023.bmp,,[1 0]
NoLabel-20_20191216_053028.bmp,NoLabel\NoLabel-20_20191216_053028.bmp,,[1 0]
NoLabel-20_20191216_053054.bmp,NoLabel\NoLabel-20_20191216_053054.bmp,,[1 0]
NoLabel-20_20191216_053102.bmp,NoLabel\NoLabel-20_20191216_053102.bmp,,[1 0]
NoLabel-20_20191216_053109.bmp,NoLabel\NoLabel-20_20191216_053109.bmp,,[1 0]
NoLabel-20_20191216_053140.bmp,NoLabel\NoLabel-20_20191216_053140.bmp,,[1 0]
NoLabel-20_20191216_053241.bmp,NoLabel\NoLabel-20_20191216_053241.bmp,,[1 0]
NoLabel-20_20191216_053312.bmp,NoLabel\NoLabel-20_20191216_053312.bmp,,[1 0]
NoLabel-20_20191216_053329.bmp,NoLabel\NoLabel-20_20191216_053329.bmp,,[1 0]
NoLabel-20_20191216_053343.bmp,NoLabel\NoLabel-20_20191216_053343.bmp,,[1 0]
NoLabel-20_20191216_053349.bmp,NoLabel\NoLabel-20_20191216_053349.bmp,,[1 0]
NoLabel-20_20191216_053401.bmp,NoLabel\NoLabel-20_20191216_053401.bmp,,[1 0]
NoLabel-20_20191216_053412.bmp,NoLabel\NoLabel-20_20191216_053412.bmp,,[1 0]
NoLabel-20_20191216_053417.bmp,NoLabel\NoLabel-20_20191216_053417.bmp,,[1 0]
NoLabel-20_20191216_053444.bmp,NoLabel\NoLabel-20_20191216_053444.bmp,,[1 0]
NoLabel-20_20191216_053503.bmp,NoLabel\NoLabel-20_20191216_053503.bmp,,[1 0]
NoLabel-20_20191216_053617.bmp,NoLabel\NoLabel-20_20191216_053617.bmp,,[1 0]
NoLabel-20_20191216_053625.bmp,NoLabel\NoLabel-20_20191216_053625.bmp,,[1 0]
NoLabel-20_20191216_053651.bmp,NoLabel\NoLabel-20_20191216_053651.bmp,,[1 0]
NoLabel-20_20191216_053659.bmp,NoLabel\NoLabel-20_20191216_053659.bmp,,[1 0]
NoLabel-20_20191216_053708.bmp,NoLabel\NoLabel-20_20191216_053708.bmp,,[1 0]
NoLabel-20_20191216_053721.bmp,NoLabel\NoLabel-20_20191216_053721.bmp,,[1 0]
NoLabel-20_20191216_053725.bmp,NoLabel\NoLabel-20_20191216_053725.bmp,,[1 0]
NoLabel-20_20191216_053735.bmp,NoLabel\NoLabel-20_20191216_053735.bmp,,[1 0]
NoLabel-20_20191216_053755.bmp,NoLabel\NoLabel-20_20191216_053755.bmp,,[1 0]
NoLabel-20_20191216_053805.bmp,NoLabel\NoLabel-20_20191216_053805.bmp,,[1 0]
NoLabel-20_20191216_053817.bmp,NoLabel\NoLabel-20_20191216_053817.bmp,,[1 0]
NoLabel-20_20191216_053941.bmp,NoLabel\NoLabel-20_20191216_053941.bmp,,[1 0]
NoLabel-20_20191216_053958.bmp,NoLabel\NoLabel-20_20191216_053958.bmp,,[1 0]
NoLabel-20_20191216_054253.bmp,NoLabel\NoLabel-20_20191216_054253.bmp,,[1 0]
NoLabel-20_20191216_054258.bmp,NoLabel\NoLabel-20_20191216_054258.bmp,,[1 0]
NoLabel-20_20191216_054310.bmp,NoLabel\NoLabel-20_20191216_054310.bmp,,[1 0]
NoLabel-20_20191216_054328.bmp,NoLabel\NoLabel-20_20191216_054328.bmp,,[1 0]
NoLabel-20_20191216_054524.bmp,NoLabel\NoLabel-20_20191216_054524.bmp,,[1 0]
NoLabel-20_20191216_054529.bmp,NoLabel\NoLabel-20_20191216_054529.bmp,,[1 0]
NoLabel-20_20191216_054538.bmp,NoLabel\NoLabel-20_20191216_054538.bmp,,[1 0]
NoLabel-20_20191216_054547.bmp,NoLabel\NoLabel-20_20191216_054547.bmp,,[1 0]
NoLabel-20_20191216_054555.bmp,NoLabel\NoLabel-20_20191216_054555.bmp,,[1 0]
NoLabel-20_20191216_054614.bmp,NoLabel\NoLabel-20_20191216_054614.bmp,,[1 0]
NoLabel-20_20191216_054618.bmp,NoLabel\NoLabel-20_20191216_054618.bmp,,[1 0]
NoLabel-20_20191216_054628.bmp,NoLabel\NoLabel-20_20191216_054628.bmp,,[1 0]
NoLabel-20_20191216_054646.bmp,NoLabel\NoLabel-20_20191216_054646.bmp,,[1 0]
NoLabel-20_20191216_054651.bmp,NoLabel\NoLabel-20_20191216_054651.bmp,,[1 0]
NoLabel-20_20191216_054717.bmp,NoLabel\NoLabel-20_20191216_054717.bmp,,[1 0]
NoLabel-20_20191216_054722.bmp,NoLabel\NoLabel-20_20191216_054722.bmp,,[1 0]
NoLabel-20_20191216_054733.bmp,NoLabel\NoLabel-20_20191216_054733.bmp,,[1 0]
NoLabel-20_20191216_054751.bmp,NoLabel\NoLabel-20_20191216_054751.bmp,,[1 0]
NoLabel-20_20191216_054805.bmp,NoLabel\NoLabel-20_20191216_054805.bmp,,[1 0]
NoLabel-20_20191216_054834.bmp,NoLabel\NoLabel-20_20191216_054834.bmp,,[1 0]
NoLabel-20_20191216_054904.bmp,NoLabel\NoLabel-20_20191216_054904.bmp,,[1 0]
NoLabel-20_20191216_054924.bmp,NoLabel\NoLabel-20_20191216_054924.bmp,,[1 0]
NoLabel-20_20191216_054937.bmp,NoLabel\NoLabel-20_20191216_054937.bmp,,[1 0]
NoLabel-20_20191216_054940.bmp,NoLabel\NoLabel-20_20191216_054940.bmp,,[1 0]
NoLabel-20_20191216_054947.bmp,NoLabel\NoLabel-20_20191216_054947.bmp,,[1 0]
NoLabel-20_20191216_054959.bmp,NoLabel\NoLabel-20_20191216_054959.bmp,,[1 0]
NoLabel-20_20191216_055005.bmp,NoLabel\NoLabel-20_20191216_055005.bmp,,[1 0]
NoLabel-20_20191216_055016.bmp,NoLabel\NoLabel-20_20191216_055016.bmp,,[1 0]
NoLabel-20_20191216_055026.bmp,NoLabel\NoLabel-20_20191216_055026.bmp,,[1 0]
NoLabel-20_20191216_055052.bmp,NoLabel\NoLabel-20_20191216_055052.bmp,,[1 0]
NoLabel-20_20191216_055109.bmp,NoLabel\NoLabel-20_20191216_055109.bmp,,[1 0]
NoLabel-20_20191216_055118.bmp,NoLabel\NoLabel-20_20191216_055118.bmp,,[1 0]
NoLabel-20_20191216_055217.bmp,NoLabel\NoLabel-20_20191216_055217.bmp,,[1 0]
NoLabel-20_20191216_055226.bmp,NoLabel\NoLabel-20_20191216_055226.bmp,,[1 0]
NoLabel-20_20191216_055237.bmp,NoLabel\NoLabel-20_20191216_055237.bmp,,[1 0]
NoLabel-20_20191216_055246.bmp,NoLabel\NoLabel-20_20191216_055246.bmp,,[1 0]
NoLabel-20_20191216_055250.bmp,NoLabel\NoLabel-20_20191216_055250.bmp,,[1 0]
NoLabel-20_20191216_055310.bmp,NoLabel\NoLabel-20_20191216_055310.bmp,,[1 0]
NoLabel-20_20191216_055321.bmp,NoLabel\NoLabel-20_20191216_055321.bmp,,[1 0]
NoLabel-20_20191216_060443.bmp,NoLabel\NoLabel-20_20191216_060443.bmp,,[1 0]
NoLabel-20_20191216_060448.bmp,NoLabel\NoLabel-20_20191216_060448.bmp,,[1 0]
NoLabel-20_20191216_060456.bmp,NoLabel\NoLabel-20_20191216_060456.bmp,,[1 0]
NoLabel-20_20191216_060505.bmp,NoLabel\NoLabel-20_20191216_060505.bmp,,[1 0]
NoLabel-20_20191216_060515.bmp,NoLabel\NoLabel-20_20191216_060515.bmp,,[1 0]
NoLabel-20_20191216_060523.bmp,NoLabel\NoLabel-20_20191216_060523.bmp,,[1 0]
NoLabel-20_20191216_060528.bmp,NoLabel\NoLabel-20_20191216_060528.bmp,,[1 0]
NoLabel-20_20191216_060537.bmp,NoLabel\NoLabel-20_20191216_060537.bmp,,[1 0]
NoLabel-20_20191216_060612.bmp,NoLabel\NoLabel-20_20191216_060612.bmp,,[1 0]
NoLabel-20_20191216_060616.bmp,NoLabel\NoLabel-20_20191216_060616.bmp,,[1 0]
